"Participant_ID","Problem","ProblemStep","Ans","Rule_type","Problem.ID","User.ID","External.Service.ID","Assignment.ID","Problem.Set.ID","Problem.Set.Number","Problem.Set.Name","Problem.Set.Updated.At","Class.Assignments.Position","Assignment.Started.Count","Assignment.Finished.Count","Assignment.Homework.Count","Homework.Percent","Problem.Count","Release.Date","Assigned.Date","Due.Date","Assignment.Logs.ID","Assignment.Types.ID","Assignment.Types.Origin","Class.Assignments.Assignment.Type.ID","Assignment.Type","Assignment.Start.Time","Assignment.End.Time","Late.Assignment","Assignment.Time","Last.Worked.On","Mastery.Status","Network.State","Path.Types","Path.Names","Path","Correct","Answer.Text","Peer.Explanation.ID","Student.Work","Is.Work.Sharable","Peer.Explanation.Created.At","Peer.Explanation.Updated.At","Original","Problem.Logs.ID","Problem.Number","Problem.Sub.Part.ID","Scaffold.Problem.IDs","First.Action","Hint.Count","Bottom.Hint","Attempt.Count","Problem.Start.Time","Problem.End.Time","First.Response.Time","Actions","Problem.Name","Template.ID","Template.Number","Prerequisite.Skill.IDs","Prerequisite.Skill.Names","Postrequisite.Skill.IDs","Postrequisite.Skill.Names","Average.Concentration","Average.Confusion","Average.Frustration","Average.Boredom","Condition","TimeSpentOnStep","NormGain","CorrectAnswer","Rule_order","RL_Pattern","NormalizedFirstRT","NormalizedTimeSpentOnStep","ConfidenceRating","Pre_Test"
"thinkaloudp0213",1,1,8,"R1","""PRABNTR4""",619680,"""""",2328845,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",126,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:45.258403""","""""",11287272,1,"""Teacher""",1,"""Class""","""2020-02-17 15:55:50.62801""","""2020-02-17 16:13:17.022""","false","""00:17:26.39399""","""2020-02-17""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6724702""",1,"""8""",NA,"""""",NA,"""""","""""",1,219301207,1267057,1801851,"""""",0,0,0,1,"""2020-02-17 15:56:07.713""","""2020-02-17 15:56:14.817""",7099,"""--- 
- - start
  - 1581972967713
  - ""6724702""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 7099
  - true
  - ""8""
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""A bag contains 6 ...""","""""",NA,"""""","""""","""""","""""",NA,NA,NA,NA,"Reactive",7.10399985313416,0.253731343283582,8,1,"Follow",0.0211751297201644,0.0123612165324374,5,0.33
"thinkaloudp0213",1,2,14,"R2","""PRABNTR4""",619680,"""""",2328845,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",126,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:45.258403""","""""",11287272,1,"""Teacher""",1,"""Class""","""2020-02-17 15:55:50.62801""","""2020-02-17 16:13:17.022""","false","""00:17:26.39399""","""2020-02-17""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6724702""",1,"""14""",NA,"""""",NA,"""""","""""",1,219301208,1267057,1801852,"""""",0,0,0,1,"""2020-02-17 15:56:16.379""","""2020-02-17 15:56:27.911""",11528,"""--- 
- - start
  - 1581972976379
  - ""6724702""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 11528
  - true
  - ""14""
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""A bag contains 6 ...""","""""",NA,"""""","""""","""""","""""",0.139040067791939,0.199188441038132,0.442756682634354,0.219014793634415,"Reactive",11.5320000648499,0.253731343283582,14,1,"Follow",0.0397150358959293,0.0343228250128397,5,0.33
"thinkaloudp0213",1,3,0.57,"R3","""PRABNTR4""",619680,"""""",2328845,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",126,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:45.258403""","""""",11287272,1,"""Teacher""",1,"""Class""","""2020-02-17 15:55:50.62801""","""2020-02-17 16:13:17.022""","false","""00:17:26.39399""","""2020-02-17""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6724702""",1,"""8/14""",NA,"""""",NA,"""""","""""",1,219301211,1267057,1801853,"""""",0,0,0,1,"""2020-02-17 15:56:29.85""","""2020-02-17 15:56:38.819""",8966,"""--- 
- - start
  - 1581972989850
  - ""6724702""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 8966
  - true
  - 8/14
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""A bag contains 6 ...""","""""",NA,"""""","""""","""""","""""",NA,NA,NA,NA,"Reactive",8.96900010108948,0.253731343283582,0.571428571428571,1,"Follow",0.0839041927804499,0.0838778706838872,5,0.33
"thinkaloudp0213",2,1,0.4,"R1","""PRABNTR3""",619680,"""""",2328845,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",126,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:45.258403""","""""",11287272,1,"""Teacher""",1,"""Class""","""2020-02-17 15:55:50.62801""","""2020-02-17 16:13:17.022""","false","""00:17:26.39399""","""2020-02-17""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6724701""",0.666666666666667,"""10/25""",NA,"""""",NA,"""""","""""",1,219301213,1267056,1801854,"""""",0,0,0,2,"""2020-02-17 15:56:51.888""","""2020-02-17 15:57:29.783""",29459,"""--- 
- - start
  - 1581973011888
  - ""6724701""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 29459
  - false
  - 10/25
  - 
  - 0.666666666666667
  - 0
  - true
- - answer
  - 37890
  - true
  - ""10""
  - 
  - 0.666666666666667
  - 0
  - true
- - end
  - 0.666666666666667
  - 0
  - GREEN_CROSS
""","""In a lottery, the...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Reactive",37.8949999809265,0.253731343283582,10,2,"Follow",0.76371577034652,0.64166567746745,5,0.33
"thinkaloudp0213",2,2,25,"R2","""PRABNTR3""",619680,"""""",2328845,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",126,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:45.258403""","""""",11287272,1,"""Teacher""",1,"""Class""","""2020-02-17 15:55:50.62801""","""2020-02-17 16:13:17.022""","false","""00:17:26.39399""","""2020-02-17""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6724701""",0.666666666666667,"""25""",NA,"""""",NA,"""""","""""",1,219301217,1267056,1801855,"""""",0,0,0,2,"""2020-02-17 15:57:31.162""","""2020-02-17 15:57:55.248""",5652,"""--- 
- - start
  - 1581973051162
  - ""6724701""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 5652
  - false
  - ""25""
  - 
  - 0.666666666666667
  - 0
  - true
- - answer
  - 24081
  - true
  - ""35""
  - 
  - 0.666666666666667
  - 0
  - true
- - end
  - 0.666666666666667
  - 0
  - GREEN_CROSS
""","""In a lottery, the...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Reactive",24.0860002040863,0.253731343283582,35,2,"Follow",0.0209837208144571,0.479775986117635,5,0.33
"thinkaloudp0213",2,3,0.29,"R3","""PRABNTR3""",619680,"""""",2328845,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",126,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:45.258403""","""""",11287272,1,"""Teacher""",1,"""Class""","""2020-02-17 15:55:50.62801""","""2020-02-17 16:13:17.022""","false","""00:17:26.39399""","""2020-02-17""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6724701""",1,"""2/7""",NA,"""""",NA,"""""","""""",1,219301218,1267056,1801856,"""""",0,0,0,1,"""2020-02-17 15:57:56.643""","""2020-02-17 15:58:14.355""",17709,"""--- 
- - start
  - 1581973076643
  - ""6724701""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 17709
  - true
  - 2/7
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""In a lottery, the...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Reactive",17.7119998931885,0.253731343283582,0.285714285714286,2,"Follow",0.214443790225976,0.21265770935405,5,0.33
"thinkaloudp0213",3,1,3,"R1","""PRABMSDZ""",619680,"""""",2328845,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",126,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:45.258403""","""""",11287272,1,"""Teacher""",1,"""Class""","""2020-02-17 15:55:50.62801""","""2020-02-17 16:13:17.022""","false","""00:17:26.39399""","""2020-02-17""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6549745""",1,"""3""",NA,"""""",NA,"""""","""""",1,219301220,1235961,1754195,"""""",0,0,0,1,"""2020-02-17 15:58:27.101""","""2020-02-17 15:58:44.243""",17139,"""--- 
- - start
  - 1581973107101
  - ""6549745""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 17139
  - true
  - ""3""
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""A die is rolled a...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Reactive",17.1420001983643,0.253731343283582,3,3,"Follow",0.386508594284891,0.386494680203811,5,0.33
"thinkaloudp0213",3,2,6,"R2","""PRABMSDZ""",619680,"""""",2328845,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",126,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:45.258403""","""""",11287272,1,"""Teacher""",1,"""Class""","""2020-02-17 15:55:50.62801""","""2020-02-17 16:13:17.022""","false","""00:17:26.39399""","""2020-02-17""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6549745""",1,"""6""",NA,"""""",NA,"""""","""""",1,219301221,1235961,1754213,"""""",0,0,0,1,"""2020-02-17 15:58:45.634""","""2020-02-17 15:58:52.012""",6374,"""--- 
- - start
  - 1581973125634
  - ""6549745""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 6374
  - true
  - ""6""
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""A die is rolled a...""","""""",NA,"""""","""""","""""","""""",NA,NA,NA,NA,"Reactive",6.37800025939941,0.253731343283582,6,3,"Follow",0.0680055083773238,0.0680269040081468,5,0.33
"thinkaloudp0213",3,3,0.5,"R3","""PRABMSDZ""",619680,"""""",2328845,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",126,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:45.258403""","""""",11287272,1,"""Teacher""",1,"""Class""","""2020-02-17 15:55:50.62801""","""2020-02-17 16:13:17.022""","false","""00:17:26.39399""","""2020-02-17""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6549745""",1,"""1/2""",NA,"""""",NA,"""""","""""",1,219301224,1235961,1754214,"""""",0,0,0,1,"""2020-02-17 15:58:53.254""","""2020-02-17 15:58:58.803""",5545,"""--- 
- - start
  - 1581973133254
  - ""6549745""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 5545
  - true
  - 1/2
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""A die is rolled a...""","""""",NA,"""""","""""","""""","""""",NA,NA,NA,NA,"Reactive",5.54900002479553,0.253731343283582,0.5,3,"Follow",0.0531191081236167,0.0531162055503642,5,0.33
"thinkaloudp0213",4,1,0.4,"R4","""PRABMSD2""",619680,"""""",2328845,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",126,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:45.258403""","""""",11287272,1,"""Teacher""",1,"""Class""","""2020-02-17 15:55:50.62801""","""2020-02-17 16:13:17.022""","false","""00:17:26.39399""","""2020-02-17""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6549746""",0,""".4""",NA,"""""",NA,"""""","""""",1,219301227,1235962,1754254,"""""",0,1,0,3,"""2020-02-17 15:59:10.116""","""2020-02-17 16:01:15.087""",19780,"""--- 
- - start
  - 1581973150116
  - ""6549746""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 19780
  - false
  - .4
  - 
  - 0.666666666666667
  - 0
  - true
- - answer
  - 25369
  - false
  - .4/.1
  - 
  - 0.333333333333333
  - 0
  - true
- - hint
  - 82595
  - 1
  - 1
  - 0
  - 0
- - answer
  - 124968
  - true
  - .3
  - 
  - 0
  - 0
  - true
- - end
  - 0
  - 0
  - RED_CROSS
""","""P(A) = 0.4 and P(...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Reactive",124.970999717712,0.253731343283582,0.3,1,"FollowWrong_SDF",0.397708291574798,0.680029768923395,5,0.33
"thinkaloudp0213",4,2,0.4,"R4","""PRABMSD2""",619680,"""""",2328845,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",126,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:45.258403""","""""",11287272,1,"""Teacher""",1,"""Class""","""2020-02-17 15:55:50.62801""","""2020-02-17 16:13:17.022""","false","""00:17:26.39399""","""2020-02-17""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6549746""",1,""".4""",NA,"""""",NA,"""""","""""",1,219301237,1235962,1754255,"""""",0,0,0,1,"""2020-02-17 16:01:16.454""","""2020-02-17 16:01:35.522""",19064,"""--- 
- - start
  - 1581973276454
  - ""6549746""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 19064
  - true
  - .4
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""P(A) = 0.4 and P(...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Reactive",19.0679998397827,0.253731343283582,0.4,2,"FollowWrong_SDF",0.254700399467377,0.254713629406801,5,0.33
"thinkaloudp0213",4,3,0.7,"R5","""PRABMSD2""",619680,"""""",2328845,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",126,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:45.258403""","""""",11287272,1,"""Teacher""",1,"""Class""","""2020-02-17 15:55:50.62801""","""2020-02-17 16:13:17.022""","false","""00:17:26.39399""","""2020-02-17""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6549746""",0.666666666666667,""".7""",NA,"""""",NA,"""""","""""",1,219301239,1235962,1754256,"""""",1,1,0,1,"""2020-02-17 16:01:36.923""","""2020-02-17 16:02:10.075""",20032,"""--- 
- - start
  - 1581973296923
  - ""6549746""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - hint
  - 20032
  - 1
  - 1
  - 0.666666666666667
  - 0
- - answer
  - 33149
  - true
  - .7
  - 
  - 0.666666666666667
  - 0
  - true
- - end
  - 0.666666666666667
  - 0
  - GREEN_CROSS
""","""P(A) = 0.4 and P(...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Reactive",33.1520001888275,0.253731343283582,0.7,1,"SDF",0.186973938145667,0.145708488215868,5,0.33
"thinkaloudp0213",5,1,0.15,"R4","""PRABNTR5""",619680,"""""",2328845,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",126,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:45.258403""","""""",11287272,1,"""Teacher""",1,"""Class""","""2020-02-17 15:55:50.62801""","""2020-02-17 16:13:17.022""","false","""00:17:26.39399""","""2020-02-17""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6724703""",1,""".15""",NA,"""""",NA,"""""","""""",1,219301246,1267058,1801858,"""""",0,0,0,1,"""2020-02-17 16:02:28.515""","""2020-02-17 16:02:51.09""",22571,"""--- 
- - start
  - 1581973348515
  - ""6724703""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 22571
  - true
  - .15
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""The probability o...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Reactive",22.5750002861023,0.253731343283582,0.15,3,"FollowWrong_SDF",0.156511271033972,0.131831926946044,5,0.33
"thinkaloudp0213",5,2,0.25,"R4","""PRABNTR5""",619680,"""""",2328845,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",126,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:45.258403""","""""",11287272,1,"""Teacher""",1,"""Class""","""2020-02-17 15:55:50.62801""","""2020-02-17 16:13:17.022""","false","""00:17:26.39399""","""2020-02-17""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6724703""",1,""".25""",NA,"""""",NA,"""""","""""",1,219301253,1267058,1801859,"""""",0,0,0,1,"""2020-02-17 16:02:54.429""","""2020-02-17 16:03:13.887""",19454,"""--- 
- - start
  - 1581973374429
  - ""6724703""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 19454
  - true
  - .25
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""The probability o...""","""""",NA,"""""","""""","""""","""""",0.218747213482857,0.228206112980843,0.266936838626862,0.286109775304794,"Reactive",19.4580001831055,0.253731343283582,0.25,4,"FollowWrong_SDF",0.309134178298305,0.309144391582243,5,0.33
"thinkaloudp0213",5,3,0.9,"R5","""PRABNTR5""",619680,"""""",2328845,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",126,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:45.258403""","""""",11287272,1,"""Teacher""",1,"""Class""","""2020-02-17 15:55:50.62801""","""2020-02-17 16:13:17.022""","false","""00:17:26.39399""","""2020-02-17""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6724703""",0.333333333333333,""".90""",NA,"""""",NA,"""""","""""",1,219301256,1267058,1801860,"""""",0,1,0,2,"""2020-02-17 16:03:15.207""","""2020-02-17 16:03:43.694""",14156,"""--- 
- - start
  - 1581973395207
  - ""6724703""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 14156
  - false
  - .90
  - 
  - 0.666666666666667
  - 0
  - true
- - hint
  - 16441
  - 1
  - 1
  - 0.333333333333333
  - 0
- - answer
  - 28484
  - true
  - .40
  - 
  - 0.333333333333333
  - 0
  - true
- - end
  - 0.333333333333333
  - 0
  - GREEN_CROSS
""","""The probability o...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177533864975,0.204963132739067,"Reactive",28.4869999885559,0.253731343283582,0.4,2,"SDF",0.103747452046203,0.478139290569865,5,0.33
"thinkaloudp0213",6,1,0.4,"R4","""PRABNTR6""",619680,"""""",2328845,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",126,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:45.258403""","""""",11287272,1,"""Teacher""",1,"""Class""","""2020-02-17 15:55:50.62801""","""2020-02-17 16:13:17.022""","false","""00:17:26.39399""","""2020-02-17""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6724704""",1,""".40""",NA,"""""",NA,"""""","""""",1,219301260,1267059,1801861,"""""",0,0,0,1,"""2020-02-17 16:04:03.068""","""2020-02-17 16:04:22.725""",19653,"""--- 
- - start
  - 1581973443068
  - ""6724704""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 19653
  - true
  - .40
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""The probability o...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Reactive",19.6570000648499,0.253731343283582,0.4,5,"FollowWrong_SDF",0.183902351139537,0.166814839574354,5,0.33
"thinkaloudp0213",6,2,0.1,"R4","""PRABNTR6""",619680,"""""",2328845,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",126,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:45.258403""","""""",11287272,1,"""Teacher""",1,"""Class""","""2020-02-17 15:55:50.62801""","""2020-02-17 16:13:17.022""","false","""00:17:26.39399""","""2020-02-17""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6724704""",1,""".10""",NA,"""""",NA,"""""","""""",1,219301263,1267059,1801862,"""""",0,0,0,1,"""2020-02-17 16:04:24.216""","""2020-02-17 16:04:36.893""",12673,"""--- 
- - start
  - 1581973464216
  - ""6724704""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 12673
  - true
  - .10
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""The probability o...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Reactive",12.6770000457764,0.253731343283582,0.1,6,"FollowWrong_SDF",0.148825440123468,0.148815503376117,5,0.33
"thinkaloudp0213",6,3,0.5,"R5","""PRABNTR6""",619680,"""""",2328845,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",126,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:45.258403""","""""",11287272,1,"""Teacher""",1,"""Class""","""2020-02-17 15:55:50.62801""","""2020-02-17 16:13:17.022""","false","""00:17:26.39399""","""2020-02-17""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6724704""",1,""".50""",NA,"""""",NA,"""""","""""",1,219301265,1267059,1801863,"""""",0,0,0,1,"""2020-02-17 16:04:39.081""","""2020-02-17 16:04:56.373""",17288,"""--- 
- - start
  - 1581973479081
  - ""6724704""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 17288
  - true
  - .50
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""The probability o...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Reactive",17.2920002937317,0.253731343283582,0.5,3,"SDF",0.160432897897018,0.160459841547469,5,0.33
"thinkaloudp0213",7,1,0.25,"R3","""PRABMSDY""",619680,"""""",2328845,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",126,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:45.258403""","""""",11287272,1,"""Teacher""",1,"""Class""","""2020-02-17 15:55:50.62801""","""2020-02-17 16:13:17.022""","false","""00:17:26.39399""","""2020-02-17""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6549744""",1,""".25""",NA,"""""",NA,"""""","""""",1,219301270,1235960,1754169,"""""",0,0,0,1,"""2020-02-17 16:05:14.272""","""2020-02-17 16:05:38.979""",24703,"""--- 
- - start
  - 1581973514272
  - ""6549744""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 24703
  - true
  - .25
  - 
  - 1
  - 1
  - true
- - end
  - 1
  - 1
  - GREEN_CHECK
""","""A drawer contains...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177504062653,0.204963132739067,"Reactive",24.7070002555847,0.253731343283582,0.25,4,"Follow",0.217856201397127,0.217872677925935,5,0.33
"thinkaloudp0213",7,2,0.67,"R6","""PRABMSDY""",619680,"""""",2328845,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",126,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:45.258403""","""""",11287272,1,"""Teacher""",1,"""Class""","""2020-02-17 15:55:50.62801""","""2020-02-17 16:13:17.022""","false","""00:17:26.39399""","""2020-02-17""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6549744""",0.333333333333333,""".67""",NA,"""""",NA,"""""","""""",1,219301274,1235960,1754170,"""""",0,1,0,2,"""2020-02-17 16:05:40.283""","""2020-02-17 16:06:56.232""",50596,"""--- 
- - start
  - 1581973540283
  - ""6549744""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 50596
  - false
  - .67
  - 
  - 0.666666666666667
  - 0
  - true
- - hint
  - 52370
  - 1
  - 1
  - 0.333333333333333
  - 0
- - answer
  - 75946
  - true
  - 5/11
  - 
  - 0.333333333333333
  - 0
  - true
- - end
  - 0.333333333333333
  - 0
  - GREEN_CROSS
""","""A drawer contains...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177533864975,0.204963132739067,"Reactive",75.9489998817444,0.253731343283582,0.454545454545455,1,"FollowWrong_SDF",0.455190341910469,0.628947456213112,5,0.33
"thinkaloudp0213",7,3,0.7,"R7","""PRABMSDY""",619680,"""""",2328845,"PSABC7TB",1010508,"""Thinkaloud-R""","""2020-05-14 19:08:52.67991""",126,1,1,1,1,37,"""2020-02-13 11:00:00""","""2020-02-13 00:19:45.258403""","""""",11287272,1,"""Teacher""",1,"""Class""","""2020-02-17 15:55:50.62801""","""2020-02-17 16:13:17.022""","false","""00:17:26.39399""","""2020-02-17""","""""","""CONNECTED""","""""","""""","""/PS6537619/PS6549744""",0.333333333333333,""".70""",NA,"""""",NA,"""""","""""",1,219301280,1235960,1754173,"""""",0,1,0,2,"""2020-02-17 16:06:58.411""","""2020-02-17 16:08:22.086""",72087,"""--- 
- - start
  - 1581973618411
  - ""6549744""
  - HINTS
  - true
  - true
  - FillInProblem
  - 3
  - V1
- - answer
  - 72087
  - false
  - .70
  - 
  - 0.666666666666667
  - 0
  - true
- - hint
  - 73900
  - 1
  - 1
  - 0.333333333333333
  - 0
- - answer
  - 83673
  - true
  - 5/44
  - 
  - 0.333333333333333
  - 0
  - true
- - end
  - 0.333333333333333
  - 0
  - GREEN_CROSS
""","""A drawer contains...""","""""",NA,"""""","""""","""""","""""",0.281613796949387,0.152245610952377,0.361177533864975,0.204963132739067,"Reactive",83.6749999523163,0.253731343283582,0.113636363636364,1,"FollowWrong_SDF",0.58200498188819,0.377761628201201,5,0.33
